序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
992,,现代城市花园二期,新塘镇港口大道362号,113.604695，23.127079,广州市华力物业管理有限公司,2010/6/1,600,2,,16000,50-90,待洽谈,,广州
993,,太阳城巧克力社区,广州增城市新塘新新大道太阳城巧克力社区,113.596750，23.1592139,"广州市海汇物业管理有限公司			",2013/1/1,800,3,,16000,50-90,待洽谈,,广州
994,,西苑公寓一期,新塘镇龙田西路2号,113.674936，23.130634,广州市常建物业管理有限公司,2008/8/1,450,2,,16000,50-90,待洽谈,,广州
995,,金地·荔湖城,广州新塘永和新新公路广园东路中新出口向北拐入新新公路 金地·荔湖城,113.604291，23.2148334,广州金地物业管理有限公司,2013/1/1,5000,17,,16000,50-90,待洽谈,,广州
996,,百晟汇翠湾,荔城街荔景大道北433号,113.826838，23.309138,广州百力物业管理有限公司增城分公司,2014/8/1,2600,9,,16000,40-80,待洽谈,,广州
997,,丰泰城市公馆,新塘镇东坑三横路2号,113.626689，23.131121,东莞市龙泽物业服务有限公司广州分公司,2015/7/15,900,3,,16000,50-90,待洽谈,,广州
998,,金泽华庭,广州市增城新塘大道中1号金泽华庭,"113.618601,23.115238", 广州市金玲物业管理有限公司,2012/12/1,1056,4,,16000,50-90,待洽谈,,广州
999,,亚太新城富丽苑,新塘镇广群路1号富丽园二街,113.606792，23.127594,广州治宏物业管理有限公司,2009/10/1,508,2,,15000,80-100,待洽谈,,广州
1000,,马鞍山,广州市花都区新华街凤凰北路23号马鞍山一号,"113.397589,23.142522",广州市宁骏物业管理有限公司,2007,360,1,,15000,80-100,合同走流程 ,,广州
1001,,朗悦君廷,广州市花都区镜湖大道28号朗悦君廷,"113.250531,23.353049",广州市宁骏物业管理有限公司,2008,1644,5,,15000,80-100,合同走流程 ,,广州
1002,,东城苑,新华街道天贵路78号,113.222929;23.394341,广州市福怡物业管理有限公司,2002,600,2,1,15000,75-125m2,已入柜,,广州
1003,,云天翠庭,广东省广州市白云区岗贝路151-155号,113.262745，23.186871,广东冠雄物业管理有限公司,2004/12/1,600,2,,30000,70-90,待洽谈,,广州
1004,,东湖豪苑景湖楼,广东省广州市越秀区东湖路35号,113.297104，23.126205,广州东湖广场物业管理有限公司,1998/6/1,150,1,,50000,80-100,待洽谈,,广州
